# BUSCO version is: 3.0.2 
# The lineage dataset is: saccharomycetales_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1711)
# To reproduce this run: python /share/apps/busco/3.0.2b/scripts/run_BUSCO.py -i /srv/scratch/z3452659/BUSCOMP-Jan19/dev/2019-05-07.YeastExample/fasta/chrIIIdup.fsa -o chrIIIdup -l /srv/scratch/z3452659/BUSCOMP-Jan19/data/2019-04-25.BUSCO/saccharomycetales_odb9/ -m genome -c 28 -t $TMPDIR/ -sp saccharomyces_cerevisiae_S288C
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092E04V5	Missing
EOG092E04W0	Missing
EOG092E04WV	Missing
EOG092E04WX	Duplicated	chrIII	65466	68206	1186.4	675
EOG092E04WX	Duplicated	chrIIIR	279552	281951	1190.0	678
EOG092E04XT	Missing
EOG092E04YW	Missing
EOG092E04ZD	Missing
EOG092E0508	Missing
EOG092E050E	Missing
EOG092E0513	Missing
EOG092E0517	Missing
EOG092E0522	Missing
EOG092E052A	Missing
EOG092E053R	Missing
EOG092E0541	Missing
EOG092E054K	Missing
EOG092E054Q	Missing
EOG092E054U	Missing
EOG092E054Z	Missing
EOG092E056D	Missing
EOG092E0572	Missing
EOG092E0574	Missing
EOG092E057O	Missing
EOG092E058D	Missing
EOG092E058X	Missing
EOG092E059B	Missing
EOG092E059S	Missing
EOG092E05AB	Missing
EOG092E05DD	Missing
EOG092E05DP	Missing
EOG092E05DQ	Missing
EOG092E05F1	Missing
EOG092E05FO	Missing
EOG092E05H5	Missing
EOG092E05HV	Missing
EOG092E05I1	Missing
EOG092E05IQ	Missing
EOG092E05IW	Missing
EOG092E05JS	Missing
EOG092E05JT	Missing
EOG092E05JY	Missing
EOG092E05KB	Missing
EOG092E05KC	Missing
EOG092E05KK	Missing
EOG092E05KQ	Duplicated	chrIII	133930	135741	611.6	330
EOG092E05KQ	Duplicated	chrIIIR	212017	213828	611.6	330
EOG092E05L7	Missing
EOG092E05MH	Missing
EOG092E05MI	Missing
EOG092E05MO	Missing
EOG092E05NH	Missing
EOG092E05NY	Missing
EOG092E05O2	Missing
EOG092E05O6	Missing
EOG092E05OW	Missing
EOG092E05P8	Missing
EOG092E05QU	Missing
EOG092E05RC	Missing
EOG092E05RD	Missing
EOG092E05RK	Missing
EOG092E05RM	Missing
EOG092E05RR	Missing
EOG092E05S0	Missing
EOG092E05S7	Missing
EOG092E05SD	Missing
EOG092E05SF	Missing
EOG092E05SQ	Missing
EOG092E05T0	Missing
EOG092E05T9	Missing
EOG092E05TM	Missing
EOG092E05TZ	Missing
EOG092E05U1	Missing
EOG092E05U6	Missing
EOG092E05V6	Missing
EOG092E05VA	Missing
EOG092E05VD	Missing
EOG092E05VL	Missing
EOG092E05XI	Duplicated	chrIII	265885	267432	906.9	466
EOG092E05XI	Duplicated	chrIIIR	80326	81873	906.9	466
EOG092E05XT	Missing
EOG092E05YS	Missing
EOG092E05YW	Missing
EOG092E05YZ	Missing
EOG092E05ZW	Missing
EOG092E0601	Missing
EOG092E0605	Missing
EOG092E0617	Missing
EOG092E061V	Missing
EOG092E062S	Missing
EOG092E0631	Missing
EOG092E063Y	Missing
EOG092E064E	Missing
EOG092E0665	Missing
EOG092E0666	Missing
EOG092E066J	Missing
EOG092E0675	Missing
EOG092E067I	Missing
EOG092E067T	Missing
EOG092E067Y	Missing
EOG092E0682	Missing
EOG092E0694	Missing
EOG092E06A7	Missing
EOG092E06AG	Missing
EOG092E06AQ	Missing
EOG092E06BP	Missing
EOG092E06BQ	Missing
EOG092E06C4	Missing
EOG092E06C7	Duplicated	chrIII	114652	116130	590.5	399
EOG092E06C7	Duplicated	chrIIIR	231628	233106	590.5	399
EOG092E06CM	Missing
EOG092E06CS	Missing
EOG092E06D0	Missing
EOG092E06E9	Missing
EOG092E06EA	Missing
EOG092E06EB	Missing
EOG092E06ER	Missing
EOG092E06FA	Missing
EOG092E06FR	Missing
EOG092E06GJ	Missing
EOG092E06H4	Missing
EOG092E06IF	Missing
EOG092E06JL	Missing
EOG092E06JP	Missing
EOG092E06K1	Missing
EOG092E06L1	Missing
EOG092E06L7	Missing
EOG092E06LH	Missing
EOG092E06LU	Missing
EOG092E06MJ	Missing
EOG092E06MK	Missing
EOG092E06MQ	Missing
EOG092E06NN	Missing
EOG092E06NP	Missing
EOG092E06OA	Missing
EOG092E06PH	Missing
EOG092E06Q4	Missing
EOG092E06Q8	Missing
EOG092E06Q9	Missing
EOG092E06QN	Missing
EOG092E06S0	Missing
EOG092E06SD	Missing
EOG092E06T9	Missing
EOG092E06TC	Missing
EOG092E06TH	Missing
EOG092E06TP	Missing
EOG092E06TU	Missing
EOG092E06U2	Missing
EOG092E06UL	Missing
EOG092E06UT	Missing
EOG092E06UY	Missing
EOG092E06V1	Missing
EOG092E06VI	Missing
EOG092E06VJ	Missing
EOG092E06WY	Missing
EOG092E06Y0	Missing
EOG092E06Y1	Missing
EOG092E06YV	Missing
EOG092E06ZD	Missing
EOG092E070S	Missing
EOG092E0718	Missing
EOG092E071T	Missing
EOG092E0728	Missing
EOG092E0734	Missing
EOG092E0737	Missing
EOG092E073V	Missing
EOG092E074D	Missing
EOG092E074Q	Missing
EOG092E075C	Missing
EOG092E076J	Missing
EOG092E076U	Missing
EOG092E0778	Missing
EOG092E077J	Missing
EOG092E077X	Missing
EOG092E0784	Missing
EOG092E07A9	Missing
EOG092E07AE	Missing
EOG092E07AJ	Missing
EOG092E07AL	Missing
EOG092E07AQ	Duplicated	chrIII	262294	263856	625.3	391
EOG092E07AQ	Duplicated	chrIIIR	83902	85464	625.3	391
EOG092E07AW	Missing
EOG092E07B5	Missing
EOG092E07BN	Missing
EOG092E07DC	Missing
EOG092E07DW	Duplicated	chrIII	111156	112313	255.5	324
EOG092E07DW	Duplicated	chrIIIR	235445	236602	255.5	324
EOG092E07DX	Missing
EOG092E07EA	Missing
EOG092E07EN	Missing
EOG092E07ET	Missing
EOG092E07FF	Missing
EOG092E07FH	Missing
EOG092E07FL	Missing
EOG092E07IL	Missing
EOG092E07IY	Missing
EOG092E07K1	Missing
EOG092E07KC	Missing
EOG092E07L6	Missing
EOG092E07LR	Missing
EOG092E07MN	Missing
EOG092E07MU	Missing
EOG092E07O2	Missing
EOG092E07OC	Missing
EOG092E07OS	Missing
EOG092E07PA	Missing
EOG092E07PB	Missing
EOG092E07Q1	Missing
EOG092E07Q7	Missing
EOG092E07QB	Missing
EOG092E07QD	Missing
EOG092E07QL	Missing
EOG092E07R6	Missing
EOG092E07RL	Missing
EOG092E07S5	Missing
EOG092E07SZ	Missing
EOG092E07T1	Missing
EOG092E07TK	Missing
EOG092E07UH	Duplicated	chrIII	243456	245147	415.4	409
EOG092E07UH	Duplicated	chrIIIR	102611	104302	415.4	409
EOG092E07V3	Missing
EOG092E07VG	Missing
EOG092E07VH	Missing
EOG092E07VO	Missing
EOG092E07VX	Missing
EOG092E07WR	Missing
EOG092E07XD	Missing
EOG092E07XQ	Missing
EOG092E07XZ	Missing
EOG092E07Y5	Missing
EOG092E07YM	Missing
EOG092E07YR	Missing
EOG092E07YY	Missing
EOG092E07ZZ	Missing
EOG092E080I	Missing
EOG092E080Q	Missing
EOG092E080Y	Missing
EOG092E081A	Missing
EOG092E081F	Missing
EOG092E082D	Missing
EOG092E082S	Missing
EOG092E082V	Missing
EOG092E083W	Missing
EOG092E0848	Missing
EOG092E084A	Missing
EOG092E084C	Missing
EOG092E084D	Missing
EOG092E084H	Missing
EOG092E084N	Missing
EOG092E084O	Missing
EOG092E0858	Missing
EOG092E0859	Missing
EOG092E085S	Missing
EOG092E086A	Missing
EOG092E086B	Missing
EOG092E086G	Missing
EOG092E086V	Missing
EOG092E0876	Missing
EOG092E087R	Missing
EOG092E088D	Missing
EOG092E088J	Missing
EOG092E0899	Missing
EOG092E089N	Missing
EOG092E08AL	Missing
EOG092E08AM	Missing
EOG092E08AV	Missing
EOG092E08CB	Missing
EOG092E08DR	Missing
EOG092E08EG	Missing
EOG092E08EH	Missing
EOG092E08FA	Missing
EOG092E08FS	Missing
EOG092E08G4	Missing
EOG092E08GJ	Missing
EOG092E08GM	Duplicated	chrIII	256580	258043	258.9	212
EOG092E08GM	Duplicated	chrIIIR	89715	91178	258.9	212
EOG092E08GR	Missing
EOG092E08H9	Duplicated	chrIII	126406	127788	803.2	406
EOG092E08H9	Duplicated	chrIIIR	219970	221352	803.2	406
EOG092E08HL	Missing
EOG092E08HN	Missing
EOG092E08HQ	Missing
EOG092E08IC	Missing
EOG092E08IK	Missing
EOG092E08IW	Missing
EOG092E08JD	Missing
EOG092E08JF	Missing
EOG092E08JR	Missing
EOG092E08JT	Missing
EOG092E08KA	Missing
EOG092E08KZ	Missing
EOG092E08L0	Missing
EOG092E08LK	Missing
EOG092E08M0	Missing
EOG092E08M8	Missing
EOG092E08N0	Missing
EOG092E08N7	Missing
EOG092E08NA	Duplicated	chrIII	98237	99730	771.8	377
EOG092E08NA	Duplicated	chrIIIR	248028	249521	771.8	377
EOG092E08NB	Missing
EOG092E08NT	Missing
EOG092E08O9	Missing
EOG092E08P6	Missing
EOG092E08PG	Missing
EOG092E08Q3	Missing
EOG092E08Q9	Missing
EOG092E08QJ	Duplicated	chrIII	241777	243321	840.9	460
EOG092E08QJ	Duplicated	chrIIIR	104437	105981	840.9	460
EOG092E08R4	Missing
EOG092E08RK	Missing
EOG092E08RL	Missing
EOG092E08RQ	Missing
EOG092E08RZ	Missing
EOG092E08T3	Missing
EOG092E08T4	Missing
EOG092E08U7	Missing
EOG092E08UY	Missing
EOG092E08V9	Missing
EOG092E08VT	Missing
EOG092E08W7	Missing
EOG092E08WB	Missing
EOG092E08WJ	Missing
EOG092E08WO	Duplicated	chrIII	34016	35266	189.0	231
EOG092E08WO	Duplicated	chrIIIR	312492	313742	189.0	231
EOG092E08WV	Missing
EOG092E08X6	Missing
EOG092E08XN	Missing
EOG092E08YK	Missing
EOG092E08YS	Missing
EOG092E08Z5	Missing
EOG092E08Z6	Missing
EOG092E08ZM	Missing
EOG092E08ZP	Missing
EOG092E08ZR	Missing
EOG092E090M	Missing
EOG092E0923	Missing
EOG092E092D	Missing
EOG092E093E	Missing
EOG092E093O	Missing
EOG092E094E	Missing
EOG092E0959	Missing
EOG092E097E	Missing
EOG092E097I	Duplicated	chrIII	277925	279253	419.9	350
EOG092E097I	Duplicated	chrIIIR	68505	69833	419.9	350
EOG092E099B	Missing
EOG092E099G	Missing
EOG092E099X	Missing
EOG092E09BJ	Missing
EOG092E09BW	Missing
EOG092E09CH	Missing
EOG092E09CR	Missing
EOG092E09CW	Missing
EOG092E09CY	Missing
EOG092E09D6	Missing
EOG092E09EJ	Missing
EOG092E09EQ	Missing
EOG092E09FM	Missing
EOG092E09GC	Missing
EOG092E09HC	Missing
EOG092E09HJ	Missing
EOG092E09I5	Missing
EOG092E09JS	Missing
EOG092E09KK	Missing
EOG092E09L4	Missing
EOG092E09LQ	Missing
EOG092E09M2	Missing
EOG092E09NU	Missing
EOG092E09OH	Missing
EOG092E09OK	Missing
EOG092E09PJ	Missing
EOG092E09PO	Missing
EOG092E09Q3	Missing
EOG092E09Q7	Missing
EOG092E09QP	Missing
EOG092E09S5	Missing
EOG092E09SC	Missing
EOG092E09T1	Missing
EOG092E09T3	Missing
EOG092E09V6	Missing
EOG092E09WJ	Missing
EOG092E09WX	Missing
EOG092E09XO	Missing
EOG092E09YB	Missing
EOG092E09YH	Missing
EOG092E09ZA	Missing
EOG092E09ZN	Missing
EOG092E0A02	Missing
EOG092E0A14	Missing
EOG092E0A2A	Missing
EOG092E0A2P	Missing
EOG092E0A3D	Missing
EOG092E0A3I	Missing
EOG092E0A3R	Missing
EOG092E0A3X	Missing
EOG092E0A4I	Missing
EOG092E0A4T	Missing
EOG092E0A4Y	Missing
EOG092E0A5H	Missing
EOG092E0A5I	Missing
EOG092E0A6Q	Missing
EOG092E0A6X	Missing
EOG092E0A79	Missing
EOG092E0A7D	Missing
EOG092E0A88	Missing
EOG092E0A94	Missing
EOG092E0A9V	Missing
EOG092E0AA2	Missing
EOG092E0AA5	Missing
EOG092E0AAF	Missing
EOG092E0AAM	Missing
EOG092E0AAS	Missing
EOG092E0AB5	Missing
EOG092E0ABA	Missing
EOG092E0ABB	Missing
EOG092E0ABZ	Missing
EOG092E0ACR	Missing
EOG092E0ACY	Missing
EOG092E0AD7	Missing
EOG092E0AD9	Missing
EOG092E0ADG	Missing
EOG092E0ADH	Missing
EOG092E0AEA	Missing
EOG092E0AEX	Missing
EOG092E0AFJ	Missing
EOG092E0AG8	Missing
EOG092E0AGB	Missing
EOG092E0AH0	Missing
EOG092E0AH1	Missing
EOG092E0AH5	Missing
EOG092E0AIS	Missing
EOG092E0AK9	Missing
EOG092E0AKM	Missing
EOG092E0AKQ	Missing
EOG092E0AKY	Missing
EOG092E0AL9	Missing
EOG092E0ALI	Missing
EOG092E0AN7	Missing
EOG092E0ANE	Missing
EOG092E0AO5	Missing
EOG092E0AOJ	Missing
EOG092E0AP2	Missing
EOG092E0AP3	Missing
EOG092E0APS	Missing
EOG092E0APT	Missing
EOG092E0AQL	Missing
EOG092E0AS1	Missing
EOG092E0ASB	Missing
EOG092E0ASN	Duplicated	chrIII	27802	28809	399.4	246
EOG092E0ASN	Duplicated	chrIIIR	318949	319956	399.4	246
EOG092E0ATO	Missing
EOG092E0AUO	Missing
EOG092E0AVE	Missing
EOG092E0AVS	Missing
EOG092E0AXL	Missing
EOG092E0AY7	Missing
EOG092E0AYL	Missing
EOG092E0AZH	Missing
EOG092E0AZU	Missing
EOG092E0AZX	Missing
EOG092E0B01	Missing
EOG092E0B04	Missing
EOG092E0B0D	Missing
EOG092E0B14	Missing
EOG092E0B1Z	Missing
EOG092E0B2P	Missing
EOG092E0B38	Missing
EOG092E0B3R	Missing
EOG092E0B43	Missing
EOG092E0B6P	Missing
EOG092E0B7Y	Missing
EOG092E0B8C	Missing
EOG092E0BA4	Missing
EOG092E0BBE	Missing
EOG092E0BBP	Missing
EOG092E0BCM	Missing
EOG092E0BCQ	Missing
EOG092E0BCT	Missing
EOG092E0BD4	Missing
EOG092E0BD8	Missing
EOG092E0BDM	Missing
EOG092E0BDX	Missing
EOG092E0BED	Missing
EOG092E0BFD	Missing
EOG092E0BGM	Missing
EOG092E0BGO	Missing
EOG092E0BHZ	Missing
EOG092E0BI0	Missing
EOG092E0BIC	Missing
EOG092E0BJ8	Missing
EOG092E0BJM	Missing
EOG092E0BJU	Missing
EOG092E0BJW	Missing
EOG092E0BJY	Missing
EOG092E0BK7	Missing
EOG092E0BLF	Missing
EOG092E0BLS	Missing
EOG092E0BM7	Missing
EOG092E0BMK	Missing
EOG092E0BMM	Missing
EOG092E0BMZ	Missing
EOG092E0BNS	Missing
EOG092E0BOJ	Missing
EOG092E0BOW	Missing
EOG092E0BP6	Missing
EOG092E0BPP	Missing
EOG092E0BPR	Missing
EOG092E0BQY	Missing
EOG092E0BR7	Missing
EOG092E0BRP	Missing
EOG092E0BUF	Missing
EOG092E0BUP	Missing
EOG092E0BUS	Missing
EOG092E0BVH	Missing
EOG092E0BVV	Missing
EOG092E0BVZ	Missing
EOG092E0BW7	Missing
EOG092E0BWK	Missing
EOG092E0BXL	Missing
EOG092E0BXS	Duplicated	chrIII	61531	62595	404.1	336
EOG092E0BXS	Duplicated	chrIIIR	285163	286227	404.1	336
EOG092E0BY1	Missing
EOG092E0BY4	Missing
EOG092E0BYL	Missing
EOG092E0BYW	Missing
EOG092E0BZ4	Missing
EOG092E0BZL	Missing
EOG092E0BZZ	Missing
EOG092E0C00	Duplicated	chrIII	96784	97878	591.1	314
EOG092E0C00	Duplicated	chrIIIR	249880	250974	591.1	314
EOG092E0C01	Missing
EOG092E0C0L	Duplicated	chrIII	290148	291926	361.2	372
EOG092E0C0L	Duplicated	chrIIIR	55832	57610	361.2	372
EOG092E0C0U	Missing
EOG092E0C1T	Missing
EOG092E0C2Q	Missing
EOG092E0C2T	Missing
EOG092E0C31	Missing
EOG092E0C37	Missing
EOG092E0C3H	Missing
EOG092E0C3L	Missing
EOG092E0C3Q	Missing
EOG092E0C41	Missing
EOG092E0C49	Missing
EOG092E0C4B	Missing
EOG092E0C53	Missing
EOG092E0C5A	Missing
EOG092E0C63	Missing
EOG092E0C6W	Duplicated	chrIII	52518	54755	290.0	448
EOG092E0C6W	Duplicated	chrIIIR	293003	295240	290.0	448
EOG092E0C7E	Missing
EOG092E0C7X	Missing
EOG092E0C7Y	Missing
EOG092E0C91	Missing
EOG092E0C96	Missing
EOG092E0C9D	Missing
EOG092E0C9Y	Missing
EOG092E0CA1	Missing
EOG092E0CA2	Missing
EOG092E0CA4	Missing
EOG092E0CA7	Missing
EOG092E0CAD	Missing
EOG092E0CAM	Missing
EOG092E0CAO	Missing
EOG092E0CAP	Missing
EOG092E0CAS	Missing
EOG092E0CAY	Missing
EOG092E0CBE	Missing
EOG092E0CBV	Missing
EOG092E0CBX	Missing
EOG092E0CCF	Missing
EOG092E0CCJ	Missing
EOG092E0CCN	Missing
EOG092E0CCS	Missing
EOG092E0CCU	Missing
EOG092E0CCX	Missing
EOG092E0CDL	Missing
EOG092E0CDQ	Missing
EOG092E0CER	Missing
EOG092E0CFT	Missing
EOG092E0CH2	Missing
EOG092E0CHN	Missing
EOG092E0CI4	Missing
EOG092E0CI7	Missing
EOG092E0CIF	Missing
EOG092E0CIG	Missing
EOG092E0CIW	Missing
EOG092E0CJF	Missing
EOG092E0CJM	Missing
EOG092E0CJO	Missing
EOG092E0CK2	Missing
EOG092E0CKD	Missing
EOG092E0CKP	Missing
EOG092E0CKY	Missing
EOG092E0CL1	Missing
EOG092E0CL9	Missing
EOG092E0CLD	Missing
EOG092E0CLE	Missing
EOG092E0CLG	Missing
EOG092E0CLH	Missing
EOG092E0CML	Missing
EOG092E0CMR	Missing
EOG092E0CN2	Missing
EOG092E0CNE	Missing
EOG092E0CNH	Missing
EOG092E0CNS	Missing
EOG092E0CNW	Missing
EOG092E0COL	Missing
EOG092E0COM	Missing
EOG092E0CON	Missing
EOG092E0COW	Missing
EOG092E0COZ	Missing
EOG092E0CPE	Missing
EOG092E0CQ9	Missing
EOG092E0CQF	Missing
EOG092E0CQK	Missing
EOG092E0CQT	Missing
EOG092E0CR1	Missing
EOG092E0CRK	Missing
EOG092E0CRY	Missing
EOG092E0CS5	Missing
EOG092E0CSJ	Missing
EOG092E0CSO	Missing
EOG092E0CSR	Duplicated	chrIII	250643	252538	678.8	436
EOG092E0CSR	Duplicated	chrIIIR	95220	97115	678.8	436
EOG092E0CTV	Missing
EOG092E0CTW	Missing
EOG092E0CUL	Missing
EOG092E0CUM	Missing
EOG092E0CVG	Missing
EOG092E0CVK	Missing
EOG092E0CVQ	Missing
EOG092E0CW4	Missing
EOG092E0CWV	Missing
EOG092E0CX7	Missing
EOG092E0CXN	Duplicated	chrIII	313250	314338	294.4	234
EOG092E0CXN	Duplicated	chrIIIR	33420	34508	294.4	234
EOG092E0CY7	Missing
EOG092E0CZC	Missing
EOG092E0CZS	Missing
EOG092E0D0Q	Missing
EOG092E0D0U	Missing
EOG092E0D11	Missing
EOG092E0D1J	Missing
EOG092E0D1N	Missing
EOG092E0D1T	Missing
EOG092E0D28	Missing
EOG092E0D2T	Missing
EOG092E0D32	Duplicated	chrIII	275318	277708	590.4	472
EOG092E0D32	Duplicated	chrIIIR	70050	72440	590.4	472
EOG092E0D35	Missing
EOG092E0D3I	Missing
EOG092E0D40	Missing
EOG092E0D55	Missing
EOG092E0D5V	Missing
EOG092E0D6E	Missing
EOG092E0D6O	Missing
EOG092E0D6P	Missing
EOG092E0D6T	Missing
EOG092E0D6Y	Missing
EOG092E0D7P	Missing
EOG092E0D7V	Missing
EOG092E0D7Y	Missing
EOG092E0D85	Missing
EOG092E0D8D	Missing
EOG092E0D8E	Missing
EOG092E0D8O	Missing
EOG092E0D9B	Missing
EOG092E0D9Q	Missing
EOG092E0DAB	Missing
EOG092E0DAG	Missing
EOG092E0DAS	Missing
EOG092E0DB8	Missing
EOG092E0DBJ	Missing
EOG092E0DBK	Missing
EOG092E0DC4	Missing
EOG092E0DCX	Missing
EOG092E0DE1	Missing
EOG092E0DE2	Missing
EOG092E0DEE	Missing
EOG092E0DEM	Missing
EOG092E0DEQ	Missing
EOG092E0DEY	Missing
EOG092E0DFE	Missing
EOG092E0DFV	Missing
EOG092E0DGX	Missing
EOG092E0DH6	Missing
EOG092E0DHS	Duplicated	chrIII	63314	64354	208.1	209
EOG092E0DHS	Duplicated	chrIIIR	283404	284444	208.1	209
EOG092E0DHV	Missing
EOG092E0DI2	Missing
